           3 HS mono
         100           1
         100
   0.17652164060137596     
    1.0000000000000000         0.0000000000000000         0.0000000000000000         0.0000000000000000         1.0000000000000000         0.0000000000000000         0.0000000000000000         0.0000000000000000         1.0000000000000000     
 F F F
   0.34854122564490980        0.28354759161391874        0.81578755317911000     
   0.14969349515732894        0.52556070590337522        0.71465187641000705     
   0.43286185767201041        0.40516950605403307        0.47477441935384346     
   0.28196585275648728        0.41568439181814015        0.38252400642470485     
   0.62327854020391771        0.17860067073461572        0.72589917394224523     
   0.90575466245753433        0.53533257591255801        0.43973083490091108     
   0.43073734102858213        0.74352719858612226        0.36552172662904553     
   0.52687144336601310        0.27534679230882142        0.84241599074105578     
   0.41978474977156421        0.61446868977815727        0.11291299642913087     
   0.69589025838162666        0.74909860785269122        0.76170848672412506     
   0.32471874806123474        0.50899399182989591        0.69610686259054355     
   0.25803565166141601        0.60114285559397784        0.18260137416313865     
   0.60110337526725344        0.66367618998942823        0.63303621563923174     
   0.10240827767156468        0.59090283575170222        0.55638856522422531     
   0.82962474161574462        0.65304037100604873        0.69323854386240713     
   0.24967277601313978        0.49523128070283801        0.53679268990981599     
   0.56781125130565790        0.53215777348664672        0.75499693288964353     
   0.41817880498360938        0.59941635100213309        0.89098884131649814     
   0.33864586363950794        0.25673473702056704        0.45869723098842835     
   0.42344721846696359        0.33577768908723044        0.31271766771842896     
   0.11256735346550599        0.39990237508931992        0.59539075928978225     
   0.32773388643626072        0.65370286994585591        0.56898914650809229     
   0.75183115786883725        0.63076311635465920        0.20172566266544775     
   0.61907863031500288        0.89378260413268396        0.48853312025028350     
   0.28194275100316946        0.19850354350661492        0.67597717924533129     
   0.32921351960339212        0.35511178280149069        0.60895636049588309     
   0.50195901337305393        0.18066300082265585        0.24293499320067094     
   0.48960147748802646        0.28055944092856161        0.60522441286554973     
   0.86458878000841743        0.36196361993940701        0.38427115767049369     
   0.34010142360588075        0.45629251482789129        0.12352792262799887     
   0.71703623041141540        0.15887203410796807        0.57739391750488545     
   0.39782348556840053        0.50845965457156639        0.28229491491885123     
   0.85602755223078753        0.30018649344460141        0.55092174156939477     
   0.77288013951464640        0.34579966043327992        0.23315645846111438     
